character_name,character_speech
helmer ,"['du', 'har', 'elsket', 'mig', 'som', 'en', 'hustru', 'bør', 'elske', 'sin', 'mand', 'det', 'var', 'kun', 'midlerne', 'som', 'du', 'ikke', 'havde', 'indsigt', 'nok', 'til', 'at', 'dømme', 'om', 'men', 'tror', 'du', 'at', 'du', 'er', 'mig', 'mindre', 'kær', 'fordi', 'du', 'ikke', 'for', 'står', 'at', 'handle', 'på', 'egen', 'hånd', 'nej', 'nej', 'støt', 'du', 'dig', 'bare', 'til', 'mig', 'jeg', 'skal', 'råde', 'dig', 'jeg', 'skal', 'vej', 'lede', 'dig', 'jeg', 'måtte', 'ikke', 'være', 'en', 'mand', 'hvis', 'ikke', 'netop', 'denne', 'kvindelige', 'hjælpeløshed', 'gjorde', 'dig', 'dobbelt', 'tiltrækkende', 'i', 'mine', 'øjne', 'du', 'skal', 'ikke\u200b', 'fæste', 'dig', 'ved', 'de', 'hårde', 'ord', 'jeg', 'sagde', 'dig', 'i', 'den', 'første', 'forfærdelse', 'da', 'jeg', 'syntes', 'alt', 'måtte', 'styrte', 'sammen', 'over', 'mig', 'jeg', 'har', 'tilgivet', 'dig', 'nora', 'jeg', 'sværger', 'dig', 'til', 'jeg', 'har', 'tilgivet', 'dig']"
nora ,"['jeg', 'takker', 'dig', 'for', 'din', 'tilgivelse']"
helmer ,"['nej', 'bliv', '–', 'hvad', 'vil', 'du', 'der', 'i', 'al', 'koven']"
nora ,"['kaste', 'maskeradedragten']"
helmer ,"['ja', 'gør', 'det', 'se', 'at', 'komme', 'til', 'ro', 'og', 'få', 'samle', 'dit', 'sind', 'til', 'ligevægt', 'igen', 'du', 'min', 'lille', 'forskræmtet', 'sangfugl', 'hvil', 'du', 'dig', 'trygt', 'ud', 'jeg', 'har', 'brede', 'vinger', 'til', 'at', 'dække', 'dig', 'med', 'å', 'hvor', 'vort', 'hjem', 'er', 'lunt', 'og', 'smukt', 'nora', 'her', 'er', 'ly', 'for', 'dig', 'her', 'skal', 'jeg', 'holde', 'dig', 'som', 'en', 'jaget', 'due', 'jeg', 'har', 'fået', 'reddet', 'uskadt', 'ud', 'af', 'høgens', 'klør', 'jeg', 'skal', 'nok', 'bringe', 'dit', 'stakkers', 'klappende', 'hjerte', 'til', 'ro', 'lidt', 'efter', 'lidt', 'vil', 'det', 'ske', 'nora', 'tro', 'du', 'mig', 'imorgen', 'vil', 'alt', 'dette', 'se', 'ganske', 'anderledes', 'ud', 'for', 'dig', 'snart', 'vil', 'alting', 'være', 'ligesom', 'før', 'jeg', 'skal', 'ikke', 'længe', 'behøve', 'at', 'gentage', 'for', 'dig', 'at', 'jeg', 'har', 'tilgivet', 'dig', 'du', 'vil', 'selv', 'usvigelig', 'føle', 'at', 'jeg', 'har', 'gjort', 'det', 'hvor', 'kan', 'du', 'tænke', 'det', 'skulde', 'kunne', 'falde', 'mig', 'ind', 'at', 'ville', 'forstøde', 'dig', 'eller', 'blot', 'bebrejde', 'dig', 'noget', 'å', 'du', 'kender', 'ikke', 'en', 'virkelig', 'mands', 'hjertelag', 'nora', 'det', 'er', 'for', 'en', 'mand', 'noget', 'så', 'ubeskriveligt', 'sødt', 'og', 'tilfredsstillende', 'i', 'dette', 'at', 'vide', 'med', 'sig', 'selv', 'at', 'han', 'har', 'tilgivet', 'sin', 'hustru', '–', 'at', 'han', 'har', 'tilgivet', 'hende', 'af', 'fuldt', 'og', 'oprigtigt', 'hjerte', 'hun', 'er', 'jo', 'derved', 'ligesom', 'i', 'dobbelt', 'forstand', 'blevet', 'hans', 'ejendom', 'han', 'har', 'ligesom', 'sat', 'hende', 'ind', 'i', 'verden', 'påny', 'hun', 'er', 'på', 'en', 'måde', 'bleven', 'både', 'hans', 'hustru', 'og', 'hans', 'barn', 'tillige', 'således', 'skal', 'du', 'være', 'for', 'mig', 'herefterdags', 'du', 'lille', 'råd', 'vilde', 'hjælpeløse', 'væsen', 'ængst', 'dig', 'ikke', 'for', 'nogenting', 'nora', 'bare', 'åbenhjertig', 'imod', 'mig', 'så', 'skal\u200b', 'jeg', 'være', 'både', 'din', 'vilje', 'og', 'din', 'samvittighed', '–', 'hvad', 'er', 'det', 'ikke', 'tilsengs', 'har', 'du', 'klædt', 'dig', 'om']"
nora ,"['ja', 'torvald', 'nu', 'har', 'jeg', 'klædt', 'mig', 'om']"
helmer ,"['men', 'hvorfor', 'nu', 'så', 'sent', '–']"
nora ,"['inat', 'sover', 'jeg', 'ikke']"
helmer ,"['men', 'kære', 'nora', '–']"
nora ,"['klokken', 'er', 'endnu', 'ikke', 'så', 'mange', 'sæt', 'dig', 'her', 'torvald', 'vi', 'to', 'har', 'meget', 'at', 'tale', 'sammen']"
helmer ,"['nora', '–', 'hvad', 'er', 'dette', 'her', 'dette', 'stivnede', 'udtryk', '–']"
nora ,"['sæt', 'dig', 'ned', 'det', 'blir', 'langt', 'jeg', 'har', 'meget', 'at', 'tale', 'med', 'dig', 'om']"
helmer ,"['du', 'ængster', 'mig', 'nora', 'og', 'jeg', 'forstår', 'dig', 'ikke']"
nora ,"['nej', 'det', 'er', 'det', 'just', 'du', 'forstår', 'mig', 'ikke', 'og', 'jeg', 'har', 'heller', 'aldrig', 'forstået', 'dig', '–', 'før', 'iaften', 'nej', 'du', 'skal', 'ikke', 'afbryde', 'mig', 'du', 'skal', 'bare', 'høre', 'på', 'hvad', 'jeg', 'siger', '–', 'dette', 'er', 'et', 'opgør', 'torvald']"
helmer ,"['hvorledes', 'mener', 'du', 'det']"
nora ,"['er', 'dig', 'ikke', 'en', 'ting', 'påfaldende', 'således', 'som', 'vi', 'sidder', 'her']"
helmer ,"['hvad', 'skulde', 'det', 'være']"
nora ,"['vi', 'har', 'nu', 'været', 'gifte', 'i', 'otte', 'år', 'falder', 'det', 'dig', 'ikke', 'ind', 'at', 'det', 'er', 'første', 'gang', 'vi', 'to', 'du', 'og', 'jeg', 'mand', 'og', 'kone', 'taler', 'alvorligt', 'sammen']"
helmer ,"['ja', 'alvorligt', '–', 'hvad', 'vil', 'det', 'sige']"
nora ,"['i', 'otte', 'samfulde', 'år', '–', 'ja', 'længere', '–', 'lige', 'fra', 'vort', 'første', 'bekendtskab', 'har', 'vi', 'aldrig', 'vekslet', 'et', 'alvorligt', 'ord', 'om', 'alvorlige', 'ting']"
helmer ,"['skulde', 'jeg', 'da', 'idelig', 'og', 'altid', 'indvie', 'dig', 'i', 'bekymringer', 'som', 'du', 'dog', 'ikke', 'kunde', 'hjælpe', 'mig', 'at', 'bære', '\u200b', 'nora', 'jeg', 'taler', 'ikke', 'om', 'bekymringer', 'jeg', 'siger', 'vi', 'har', 'aldrig', 'siddet', 'i', 'alvor', 'sammen', 'for', 'at', 'søge', 'at', 'komme', 'tilbunds', 'i', 'noget']"
helmer ,"['men', 'kæreste', 'nora', 'vilde', 'da', 'det', 'have', 'været', 'for', 'dig']"
nora ,"['der', 'er', 'vi', 'ved', 'sagen', 'du', 'har', 'aldrig', 'forstået', 'mig', '–', 'der', 'er', 'øvet', 'megen', 'uret', 'imod', 'mig', 'tor', 'vald', 'først', 'af', 'pappa', 'og', 'siden', 'af', 'dig']"
helmer ,"['hvad', 'af', 'os', 'to', '–', 'af', 'os', 'to', 'der', 'har', 'elsket', 'dig', 'højere', 'end', 'alle', 'andre', 'mennesker']"
nora ,"['i', 'har', 'aldrig', 'elsket', 'mig', 'i', 'har', 'bare', 'syntes', 'det', 'var', 'fornøjeligt', 'at', 'være', 'forelsket', 'i', 'mig']"
helmer ,"['men', 'nora', 'hvad', 'er', 'dette', 'for', 'ord']"
nora ,"['ja', 'det', 'er', 'nu', 'så', 'torvald', 'da', 'jeg', 'var', 'hjemme', 'hos', 'pappa', 'så', 'fortalte', 'han', 'mig', 'alle', 'sine', 'meninger', 'og', 'så', 'havde', 'jeg', 'de', 'samme', 'meninger', '\u200b', 'og', 'hvis', 'jeg', 'havde', 'andre', 'så', 'skjulte', 'jeg', 'det', 'for', 'det', 'vilde', 'han', 'ikke', 'have', 'likt', 'han', 'kaldte', 'mig', 'sit', 'dukkebarn', 'og', 'han', 'legte', 'med', 'mig', 'som', 'jeg', 'legte', 'med', 'mine', 'dukker', 'så', 'kom', 'jeg', 'i', 'huset', 'til', 'dig', '–']"
helmer ,"['hvad', 'er', 'det', 'for', 'udtryk', 'du', 'bruger', 'om', 'vort', 'ægteskab']"
nora ,"['jeg', 'mener', 'så', 'gik', 'jeg', 'fra', 'pappas', 'hænder', 'over', 'i', 'dine', 'du', 'indretted', 'alting', 'efter', 'din', 'smag', 'og', 'så', 'fik', 'jeg', 'den', 'samme', 'smag', 'som', 'du', 'eller', 'jeg', 'lod', 'bare', 'så', 'jeg', 'ved', 'ikke', 'rigtig', '–', 'jeg', 'tror', 'det', 'var', 'begge', 'dele', 'snart', 'det', 'ene', 'og', 'snart', 'det', 'andet', 'når', 'jeg', 'nu', 'ser', 'på', 'det', 'så', 'synes', 'jeg', 'jeg', 'har', 'levet', 'her', 'som', 'et', 'fattigt', 'menneske', '–', 'bare', 'fra', 'hånden', 'og', 'i', 'munden', 'jeg', 'har', 'levet', 'af', 'at', 'gøre', 'kunster', 'for', 'dig', 'torvald', 'men', 'du', 'vilde', 'jo', 'ha’e', 'det', 'så', 'du', 'og', 'pappa', 'har', 'gjort', 'stor', 'synd', 'imod', 'mig', 'i', 'er', 'skyld', 'i', 'at', 'der', 'ikke', 'er', 'blevet', 'noget', 'af', 'mig']"
helmer ,"['nora', 'hvor', 'du', 'er', 'urimelig', 'og', 'utaknemmelig', 'har', 'du', 'ikke', 'været', 'lykkelig', 'her', '\u200b', 'nora', 'nej', 'det', 'har', 'jeg', 'aldrig', 'været', 'jeg', 'trode', 'det', 'men', 'jeg', 'har', 'aldrig', 'været', 'det']"
helmer ,"['ikke', '–', 'ikke', 'lykkelig']"
nora ,"['nej', 'bare', 'lystig', 'og', 'du', 'har', 'altid', 'været', 'så', 'snil', 'imod', 'mig', 'men', 'vort', 'hjem', 'har', 'ikke', 'været', 'andet', 'end', 'en', 'legestue', 'her', 'har', 'jeg', 'været', 'din', 'dukkehustru', 'ligesom', 'jeg', 'hjemme', 'var', 'pappas', 'dukkebarn', 'og', 'børnene', 'de', 'har', 'igen', 'været', 'mine', 'dukker', 'jeg', 'syntes', 'det', 'var', 'fornøjeligt', 'når', 'du', 'tog', 'og', 'legte', 'med', 'mig', 'ligesom', 'de', 'syntes', 'det', 'var', 'fornøjeligt', 'når', 'jeg', 'tog', 'og', 'legte', 'med', 'dem', 'det', 'har', 'været', 'vort', 'ægteskab', 'torvald']"
helmer ,"['der', 'er', 'noget', 'sandt', 'i', 'hvad', 'du', 'siger', '–', 'så', 'overdrevent', 'og', 'overspændt', 'det', 'end', 'er', 'men', 'herefter', 'skal', 'det', 'bli’e', 'anderledes', 'legens', 'tid', 'skal', 'være', 'forbi', 'nu', 'kommer', 'opdragelsens']"
nora ,"['hvis', 'opdragelse', 'min', 'eller', 'børnenes']"
helmer ,"['både', 'din', 'og', 'børnenes', 'min', 'elskede', 'nora']"
nora ,"['ak', 'torvald', 'du', 'er', 'ikke', 'mand', 'for', 'at', 'op', 'drage', 'mig', 'til', 'en', 'ret', 'hustru', 'for', 'dig']"
helmer ,"['og', 'det', 'siger', 'du']"
nora ,"['og', 'jeg', '–', 'hvorledes', 'er', 'jeg', 'forberedt', 'til', 'at', 'opdrage', 'børnene']"
helmer ,['nora']
nora ,"['sagde', 'du', 'det', 'ikke', 'selv', 'for', 'en', 'stund', 'siden', '–', 'den', 'opgave', 'turde', 'du', 'ikke', 'betro', 'mig']"
helmer ,"['i', 'opbrusningens', 'øjeblik', 'hvor', 'vil', 'du', 'agte', 'på', 'det']"
nora ,"['jo', 'det', 'var', 'meget', 'rigtig', 'sagt', 'af', 'dig', 'jeg', 'magter', 'ikke', 'den', 'opgave', 'der', 'er', 'en', 'anden', 'op', 'gave', 'som', 'må', 'løses', 'først', 'jeg', 'må', 'se', 'at', 'opdrage', 'mig', 'selv', 'det', 'er', 'du', 'ikke', 'mand', 'for', 'at', 'hjælpe', 'mig', 'med', 'det', 'må', 'jeg', 'være', 'alene', 'om', 'og', 'der', 'for', 'rejser', 'jeg', 'nu', 'fra', 'dig']"
helmer ,"['hvad', 'var', 'det', 'du', 'sagde']"
nora ,"['jeg', 'må', 'stå', 'ganske', 'alene', 'hvis', 'jeg', 'skal', 'få', 'rede', 'på\u200b', 'mig', 'selv', 'og', 'på', 'alting', 'udenfor', 'derfor', 'kan', 'jeg', 'ikke', 'bli’e', 'hos', 'dig', 'længer']"
helmer ,"['nora', 'nora']"
nora ,"['jeg', 'vil', 'gå', 'herfra', 'nu', 'straks', 'kristine', 'ta’er', 'nok', 'imod', 'mig', 'for', 'inat', '–']"
helmer ,"['du', 'er', 'afsindig', 'du', 'får', 'ikke', 'lov', 'jeg', 'for', 'byder', 'dig', 'det']"
nora ,"['det', 'kan', 'ikke', 'nytte', 'at', 'forbyde', 'mig', 'noget', 'herefter', 'jeg', 'ta’er', 'med', 'mig', 'hvad', 'der', 'tilhører', 'mig', 'selv', 'af', 'dig', 'vil', 'jeg', 'ingenting', 'have', 'hverken', 'nu', 'eller', 'senere']"
helmer ,"['hvilket', 'vanvid', 'er', 'dog', 'dette']"
nora ,"['imorgen', 'rejser', 'jeg', 'hjem', '–', 'jeg', 'mener', 'til', 'mit', 'gamle', 'hjemsted', 'der', 'vil', 'det', 'være', 'lettest', 'for', 'mig', 'at', 'komme', 'ind', 'i', 'et', 'eller', 'andet']"
helmer ,"['a', 'du', 'forblindede', 'uerfarne', 'skabning']"
nora ,"['jeg', 'må', 'se', 'at', 'få', 'erfaring', 'torvald']"
helmer ,"['forlade', 'dit', 'hjem', 'din', 'mand', 'og', 'dine', 'børn', 'og', 'du', 'tænker', 'ikke', 'på', 'hvad', 'folk', 'vil', 'sige']"
nora ,"['det', 'kan', 'jeg', 'ikke', 'ta’e', 'noget', 'hensyn', 'til', 'jeg', 'ved', 'bare', 'det', 'blir', 'nødvendigt', 'for', 'mig']"
helmer ,"['å', 'det', 'er', 'oprørende', 'således', 'kan', 'du', 'svigte', 'dine', 'helligste', 'pligter', '\u200b', 'nora', 'hvad', 'regner', 'du', 'da', 'for', 'mine', 'helligste', 'pligter']"
helmer ,"['og', 'det', 'skal', 'jeg', 'behøve', 'at', 'sige', 'dig', 'er', 'det', 'ikke', 'pligterne', 'imod', 'din', 'mand', 'og', 'dine', 'børn']"
nora ,"['jeg', 'har', 'andre', 'ligeså', 'hellige', 'pligter']"
helmer ,"['det', 'har', 'du', 'ikke', 'hvilke', 'pligter', 'skulde', 'det', 'være']"
nora ,"['pligterne', 'imod', 'mig', 'selv']"
helmer ,"['du', 'er', 'først', 'og', 'fremst', 'hustru', 'og', 'moder']"
nora ,"['det', 'tror', 'jeg', 'ikke', 'længere', 'på', 'jeg', 'tror', 'at', 'jeg', 'er', 'først', 'og', 'fremst', 'et', 'menneske', 'jeg', 'ligesåvel', 'som', 'du', '–', 'eller', 'ialfald', 'at', 'jeg', 'skal', 'forsøge', 'på', 'at', 'bli’e', 'det', 'jeg', 'ved', 'nok', 'at', 'de', 'fleste', 'gir', 'dig', 'ret', 'torvald', 'og', 'at', 'der', 'står\u200b', 'noget', 'sligt', 'i', 'bøgerne', 'men', 'jeg', 'kan', 'ikke', 'længere', 'lade', 'mig', 'nøje', 'med', 'hvad', 'de', 'fleste', 'siger', 'og', 'hvad', 'der', 'står', 'i', 'bøgerne', 'jeg', 'må', 'selv', 'tænke', 'over', 'de', 'ting', 'og', 'se', 'at', 'få', 'rede', 'på', 'dem']"
helmer ,"['du', 'skulde', 'ikke', 'have', 'rede', 'på', 'din', 'stilling', 'i', 'dit', 'eget', 'hjem', 'har', 'du', 'ikke', 'i', 'sådanne', 'spørgs', 'mål', 'en', 'usvigelig', 'vejleder', 'har', 'du', 'ikke', 'religionen']"
nora ,"['ak', 'torvald', 'jeg', 'ved', 'jo', 'slet', 'ikke', 'rigtigt', 'hvad', 'religionen', 'er']"
helmer ,"['hvad', 'er', 'det', 'du', 'siger']"
nora ,"['jeg', 'ved', 'jo', 'ikke', 'andet', 'end', 'hvad', 'præsten', 'hansen', 'sagde', 'da', 'jeg', 'gik', 'til', 'konfirmation', 'han', 'fortalte', 'at', 'religionen', 'var', 'det', 'og', 'det', 'når', 'jeg', 'kommer', 'bort', 'fra', 'alt', 'dette', 'her', 'og', 'blir', 'ensom', 'så', 'vil', 'jeg', 'undersøge', 'den', 'sag', 'også', 'jeg', 'vil', 'se', 'om', 'det', 'var', 'rigtigt', 'hvad', 'præsten', 'hansen', 'sagde', 'eller', 'ialfald', 'om', 'det', 'er', 'rigtigt', 'for', 'mig']"
helmer ,"['å', 'sligt', 'er', 'dog', 'uhørt', 'af', 'en', 'så', 'ung', 'kvinde', 'men', 'kan', 'ikke', 'religionen', 'retlede', 'dig', 'så', 'lad', 'mig', 'dog', 'ryste', 'op', 'i', 'din', 'samvittighed', 'for', 'moralsk', 'følelse', 'har', 'du', 'dog', 'eller', 'svar', 'mig', '–', 'har', 'du', 'kanske', 'ingen']"
nora ,"['ja', 'torvald', 'det', 'er', 'ikke', 'godt', 'at', 'svare', 'på', 'det', 'jeg', 'ved', 'det', 'jo', 'slet', 'ikke', 'jeg', 'er', 'ganske', 'i', 'vilderede', 'med', 'de', 'ting', 'jeg', 'ved', 'bare', 'at', 'jeg', 'har', 'en', 'ganske', 'anden', 'mening', 'om', 'sligt', 'noget', 'end', 'du', 'jeg', 'hører', 'jo', 'også', 'nu', 'at', 'lovene', 'er', 'ander', 'ledes', 'end', 'jeg', 'tænkte', 'men', 'at', 'de', 'love', 'skulde', 'være', 'rigtige', 'det', 'kan', 'jeg', 'umulig', 'få', 'i', 'mit', 'hode', 'en', 'kvinde', 'skal', 'altså', 'ikke', 'ha’e', 'ret', 'til', 'at', 'skåne', '\u200b', 'sin', 'gamle', 'døende', 'fader', 'eller', 'til', 'at', 'redde', 'sin', 'mands', 'liv', 'sligt', 'tror', 'jeg', 'ikke', 'på']"
helmer ,"['du', 'taler', 'som', 'et', 'barn', 'du', 'forstår', 'ikke', 'det', 'samfund', 'du', 'lever', 'i']"
nora ,"['nej', 'det', 'gør', 'jeg', 'ikke', 'men', 'nu', 'vil', 'jeg', 'sætte', 'mig', 'ind', 'i', 'det', 'jeg', 'må', 'se', 'at', 'komme', 'efter', 'hvem', 'der', 'har', 'ret', 'samfundet', 'eller', 'jeg', '\u200b', 'helmer', 'du', 'er', 'syg', 'nora', 'du', 'har', 'feber', 'jeg', 'tror', 'næsten', 'du', 'er', 'fra', 'sans', 'og', 'samling']"
nora ,"['jeg', 'har', 'aldrig', 'følt', 'mig', 'så', 'klar', 'og', 'sikker', 'som', 'inat']"
helmer ,"['og', 'klar', 'og', 'sikker', 'forlader', 'du', 'din', 'mand', 'og', 'dine', 'børn']"
nora ,"['ja', 'det', 'gør', 'jeg']"
helmer ,"['så', 'er', 'kun', 'en', 'forklaring', 'mulig']"
nora ,['hvilken']
helmer ,"['du', 'elsker', 'mig', 'ikke', 'mere']"
nora ,"['nej', 'det', 'er', 'just', 'tingen']"
helmer ,"['nora', '–', 'og', 'det', 'siger', 'du']"
nora ,"['a', 'det', 'gør', 'mig', 'så', 'ondt', 'torvald', 'for', 'du', 'har', 'altid', 'været', 'så', 'snil', 'imod', 'mig', 'men', 'jeg', 'kan', 'ikke', 'gøre', 'ved', 'det', 'jeg', 'elsker', 'dig', 'ikke', 'mere']"
helmer ,"['er', 'dette', 'også', 'en', 'klar', 'og', 'sikker', 'overbe', 'visning']"
nora ,"['ja', 'fuldkommen', 'klar', 'og', 'sikker', 'det', 'er', 'der', 'for', 'jeg', 'ikke', 'vil', 'være', 'her', 'længer']"
helmer ,"['og', 'vil', 'du', 'også', 'kunne', 'gøre', 'mig', 'rede', 'for', 'hvorved', 'jeg', 'har', 'forspildt', 'din', 'kærlighed']"
nora ,"['ja', 'det', 'kan', 'jeg', 'godt', 'det', 'var', 'iaften', 'da', 'det', 'vidunderlige', 'ikke', 'kom', 'for', 'da', 'så', 'jeg', 'at', 'du', 'ikke', 'var', 'den', 'mand', 'jeg', 'havde', 'tænkt', 'mig']"
helmer ,"['forklar', 'dig', 'nøjere', 'jeg', 'begriber', 'dig', 'ikke']"
nora ,"['jeg', 'har', 'ventet', 'så', 'tålmodigt', 'nu', 'i', 'otte', 'år', '\u200b', 'for', 'herregud', 'jeg', 'indså', 'jo', 'nok', 'at', 'det', 'vidunder', 'lige', 'kommer', 'ikke', 'sådan', 'til', 'hverdags', 'så', 'brød', 'dette', 'knusende', 'ind', 'over', 'mig', 'og', 'da', 'var', 'jeg', 'så', 'usvigelig', 'viss', 'på', 'nu', 'kommer', 'det', 'vidunderlige', 'da', 'krogstads', 'brev', 'lå', 'derude', '–', 'aldrig', 'faldt', 'det', 'mig', 'med', 'en', 'tanke', 'ind', 'at', 'du', 'kunde', 'ville', 'bøje', 'dig', 'under', 'dette', 'menneskes', 'vilkår', 'jeg', 'var', 'så', 'usvigelig', 'viss', 'på', 'at', 'du', 'vilde', 'sige', 'til', 'ham', 'gør', 'sagen', 'bekendt', 'for', 'hele', 'verden', 'og', 'når', 'det', 'var', 'sket', '–', '\u200b', 'helmer', 'ja', 'hvad', 'så', 'når', 'jeg', 'havde', 'prisgivet', 'min', 'egen', 'hustru', 'til', 'skam', 'og', 'skændsel', '–']"
nora ,"['når', 'det', 'var', 'sket', 'da', 'tænkte', 'jeg', 'så', 'usvigelig', 'sikkert', 'at', 'du', 'vilde', 'træde', 'frem', 'og', 'tage', 'alt', 'på', 'dig', 'og', 'sige', 'jeg', 'er', 'den', 'skyldige']"
helmer ,"['nora', '–']"
nora ,"['du', 'mener', 'at', 'jeg', 'aldrig', 'vilde', 'taget', 'imod', 'et', 'sligt', 'offer', 'af', 'dig', 'nej', 'det', 'forstår', 'sig', 'men', 'hvad', 'vilde', 'mine', 'forsikringer', 'gælde', 'ligeover', 'for', 'dine', '–', 'det', 'var', 'det', 'vidunderlige', 'som', 'jeg', 'gik', 'og', 'håbed', 'på', 'i', 'rædsel', 'og', 'for', 'at', 'hindre', 'det', 'var', 'det', 'at', 'jeg', 'vilde', 'ende', 'mit', 'liv']"
helmer ,"['jeg', 'skulde', 'gladelig', 'arbejde', 'nætter', 'og', 'dage', '\u200b', 'for', 'dig', 'nora', '–', 'bære', 'sorg', 'og', 'savn', 'for', 'din', 'skyld', 'men', 'der', 'er', 'ingen', 'som', 'ofrer', 'sin', 'ære', 'for', 'den', 'man', 'elsker']"
nora ,"['det', 'har', 'hundrede', 'tusend', 'kvinder', 'gjort']"
helmer ,"['å', 'du', 'både', 'tænker', 'og', 'du', 'taler', 'som', 'et', 'ufor', 'standigt', 'barn']"
nora ,"['lad', 'gå', 'men', 'du', 'hverken', 'tænker', 'eller', 'taler', 'som', 'den', 'mand', 'jeg', 'skal', 'kunne', 'slutte', 'mig', 'til', 'da', 'din', 'forskrækkelse', 'var', 'over', '–', 'ikke', 'for', 'hvad', 'der', 'trued', 'mig', 'men', 'for', 'hvad', 'du', 'selv', 'var', 'udsat', 'for', 'og', 'da', 'hele', 'faren', 'var', 'forbi', '–', 'da', 'var', 'det', 'for', 'dig', 'som', 'om', 'slet', 'ingen', 'ting', 'var', 'sket', 'jeg', 'var', 'akkurat', 'som', 'før', 'din', 'lille', 'sanglærke', 'din', 'dukke', 'som', 'du', 'herefter', 'skulde', 'bære', 'dobbelt', 'var', 'ligt', 'på', 'hænderne', 'siden', 'den', 'var', 'så', 'skør', 'og', 'skrøbelig', 'torvald', '–', 'i', 'den', 'stund', 'gik', 'det', 'op', 'for', 'mig', 'at', 'jeg', 'i', 'otte', 'år', 'havde', 'levet', 'her', 'sammen', 'med', 'en', 'fremmed', 'mand', 'og', 'at', 'jeg', 'havde', 'fået', 'tre', 'børn', '–', 'å', 'jeg', 'tåler', 'ikke', 'at', 'tænke', 'på', 'det', 'jeg', 'kunde', 'rive', 'mig', 'selv', 'i', 'stumper', 'og', 'stykker']"
helmer ,"['jeg', 'ser', 'det', 'jeg', 'ser', 'det', 'der', 'er', 'visselig', 'kommet', 'en', 'afgrund', 'imellem', 'os', '–', 'å', 'men', 'nora', 'skulde', 'den', 'ikke', 'kunne', 'udfyldes']"
nora ,"['således', 'som', 'jeg', 'nu', 'er', 'er', 'jeg', 'ingen', 'hustru', 'for', 'dig', '\u200b', 'helmer', 'jeg', 'har', 'kraft', 'til', 'at', 'blive', 'en', 'anden']"
nora ,"['måske', '–', 'hvis', 'dukken', 'tages', 'fra', 'dig']"
helmer ,"['at', 'skilles', '–', 'skilles', 'fra', 'dig', 'nej', 'nej', 'nora', 'jeg', 'kan', 'ikke', 'fatte', 'den', 'tanke']"
nora ,"['des', 'vissere', 'må', 'det', 'ske']"
helmer ,"['nora', 'nora', 'ikke', 'nu', 'vent', 'til', 'imorgen']"
nora ,"['jeg', 'kan', 'ikke', 'bli’e', 'liggende', 'natten', 'over', 'i', 'en', 'fremmed', 'mands', 'værelser']"
helmer ,"['men', 'kan', 'vi', 'da', 'ikke', 'bo', 'her', 'som', 'broder', 'og', 'søster', '–']"
nora ,"['du', 'ved', 'meget', 'godt', 'det', 'vilde', 'ikke', 'vare', 'længe', '–', 'farvel', 'torvald', 'jeg', 'vil', 'ikke', 'se', 'de', 'små', 'jeg', 'ved', 'de', 'er', 'i', 'bedre', 'hænder', 'end', 'mine', 'således', 'som', 'jeg', 'nu', 'er', 'kan', 'jeg', 'ingenting', 'være', 'for', 'dem']"
helmer ,"['men', 'engang', 'nora', '–', 'engang', '–']"
nora ,"['hvor', 'kan', 'jeg', 'vide', 'det', 'jeg', 'ved', 'jo', 'slet', 'ikke', 'hvad', 'der', 'blir', 'ud', 'af', 'mig']"
helmer ,"['men', 'du', 'er', 'min', 'hustru', 'både', 'som', 'du', 'er', 'og', 'som', 'du', 'blir']"
nora ,"['hør', 'torvald', '–', 'når', 'en', 'hustru', 'forlader', 'sin', 'mands', 'hus', 'således', 'som', 'jeg', 'nu', 'gør', 'så', 'har', 'jeg', 'hørt', 'at', 'han', 'efter', 'loven', 'er', 'løst', 'fra', 'alle', 'forplig', 'telser', 'imod', 'hende', 'jeg', 'løser', 'dig', 'ialfald', 'fra', 'en', 'hver', 'forpligtelse', 'du', 'skal', 'ikke', 'føle', 'dig', 'bundet', 'ved', 'noget', 'lige', 'så', 'lidt', 'som', 'jeg', 'vil', 'være', 'det', 'der', 'må', 'være', 'fuld', 'frihed', 'på', 'begge', 'sider', 'se', 'her', 'har', 'du', 'din', 'ring', 'tilbage', 'giv', 'mig', 'min']"
helmer ,"['også', 'dette']"
nora ,"['dette', 'også']"
helmer ,"['her', 'er', 'den']"
nora ,"['så', 'ja', 'nu', 'er', 'det', 'altså', 'forbi', 'her', 'lægger', '\u200b', 'jeg', 'nøglerne', 'om', 'alle', 'sager', 'i', 'huset', 'ved', 'pigerne', 'besked', '–\u200b', 'bedre', 'end', 'jeg', 'imorgen', 'når', 'jeg', 'er', 'rejst', 'kommer', 'kristine', 'herhen', 'for', 'at', 'pakke', 'sam', 'men', 'de', 'ting', 'som', 'er', 'min', 'ejendom', 'hjemmefra', 'det', 'vil', 'jeg', 'ha’e', 'sendt', 'efter', 'mig']"
helmer ,"['forbi', 'forbi', 'nora', 'vil', 'du', 'aldrig', 'mere', 'tænke', 'på', 'mig']"
nora ,"['jeg', 'kommer', 'visst', 'ofte', 'til', 'at', 'tænke', 'på', 'dig', 'og', 'på', 'børnene', 'og', 'på', 'huset', 'her']"
helmer ,"['må', 'jeg', 'skrive', 'dig', 'til', 'nora']"
nora ,"['nej', '–', 'aldrig', 'det', 'får', 'du', 'ikke', 'lov', 'til']"
